Date,Open,High,Low,Close,Volume,OpenInt,Stock
1986-10-13,0.09222,0.09222,0.0838899999999999,0.0838899999999999,36057423,0,MSFT
1986-10-14,0.0838899999999999,0.09222,0.0838899999999999,0.0838899999999999,17110053,0,MSFT
1986-10-15,0.0838899999999999,0.09222,0.0838899999999999,0.09222,84440215,0,MSFT
1986-10-16,0.09222,0.09222,0.09222,0.09222,29052639,0,MSFT
1986-10-17,0.09222,0.09222,0.09222,0.09222,165397167,0,MSFT
1986-10-20,0.09222,0.09222,0.09222,0.09222,57875612,0,MSFT
1986-10-21,0.09222,0.1006,0.09222,0.1006,149358881,0,MSFT
1986-10-22,0.1006,0.1006,0.1006,0.1006,72535905,0,MSFT
1986-10-23,0.1006,0.1006,0.1006,0.1006,93626818,0,MSFT
1986-10-24,0.1006,0.1006,0.09222,0.1006,134736872,0,MSFT
1986-10-27,0.1006,0.1006,0.1006,0.1006,167004822,0,MSFT
1986-10-28,0.1006,0.10908,0.1006,0.1006,189588552,0,MSFT
1986-10-29,0.1006,0.1006,0.1006,0.1006,70736858,0,MSFT
1986-10-30,0.1006,0.1006,0.1006,0.1006,58985658,0,MSFT
1986-10-31,0.1006,0.1006,0.1006,0.1006,84708152,0,MSFT
1986-11-03,0.1006,0.1006,0.1006,0.1006,56076570,0,MSFT
1986-11-04,0.1006,0.10908,0.1006,0.10908,72306240,0,MSFT
1986-11-05,0.10908,0.1174,0.10908,0.1174,59942601,0,MSFT
1986-11-06,0.1174,0.1174,0.10908,0.1174,96459344,0,MSFT
1986-11-07,0.1174,0.1174,0.1174,0.1174,58909105,0,MSFT
1986-11-10,0.1174,0.1174,0.10908,0.10908,38124412,0,MSFT
1986-11-11,0.10908,0.10908,0.10908,0.10908,15808617,0,MSFT
1986-11-12,0.10908,0.1174,0.10908,0.10908,45397137,0,MSFT
1986-11-13,0.10908,0.10908,0.10908,0.10908,40153119,0,MSFT
1986-11-14,0.10908,0.10908,0.10908,0.10908,24880387,0,MSFT
1986-11-17,0.10908,0.10908,0.10908,0.10908,32306227,0,MSFT
1986-11-18,0.10908,0.10908,0.10908,0.10908,79311022,0,MSFT
1986-11-19,0.10908,0.10908,0.10908,0.10908,64765564,0,MSFT
1986-11-20,0.10908,0.1174,0.10908,0.1174,130488071,0,MSFT
1986-11-21,0.1174,0.12564,0.1174,0.12564,121033522,0,MSFT
1986-11-24,0.12564,0.13413,0.1174,0.13413,231043112,0,MSFT
1986-11-25,0.13413,0.13413,0.13413,0.13413,127311034,0,MSFT
1986-11-26,0.13413,0.13413,0.13413,0.13413,51559822,0,MSFT
1986-11-28,0.13413,0.13413,0.12564,0.12564,54928244,0,MSFT
1986-12-01,0.12564,0.13413,0.12564,0.12564,53550253,0,MSFT
1986-12-02,0.12564,0.13413,0.12564,0.12564,38239243,0,MSFT
1986-12-03,0.12564,0.12564,0.12564,0.12564,46736849,0,MSFT
1986-12-04,0.12564,0.12564,0.12564,0.12564,56497619,0,MSFT
1986-12-05,0.12564,0.12564,0.12564,0.12564,142889987,0,MSFT
1986-12-08,0.12564,0.12564,0.12564,0.12564,30124409,0,MSFT
1986-12-09,0.12564,0.12564,0.12564,0.12564,21397132,0,MSFT
1986-12-10,0.12564,0.12564,0.12564,0.12564,36669865,0,MSFT
1986-12-11,0.12564,0.12564,0.12564,0.12564,15464117,0,MSFT
1986-12-12,0.12564,0.12564,0.12564,0.12564,33607660,0,MSFT
1986-12-15,0.12564,0.12564,0.1174,0.1174,67483267,0,MSFT
1986-12-16,0.1174,0.12564,0.1174,0.1174,102736863,0,MSFT
1986-12-17,0.1174,0.12564,0.1174,0.12564,31043069,0,MSFT
1986-12-18,0.12564,0.12564,0.12564,0.12564,16842108,0,MSFT
1986-12-19,0.12564,0.12564,0.12564,0.12564,75215324,0,MSFT
1986-12-22,0.12564,0.12564,0.12564,0.12564,24344504,0,MSFT
1986-12-23,0.12564,0.12564,0.12564,0.12564,31617233,0,MSFT
1986-12-24,0.12564,0.12564,0.12564,0.12564,9339714,0,MSFT
1986-12-26,0.12564,0.12564,0.12564,0.12564,4937802,0,MSFT
1986-12-29,0.12564,0.12564,0.12564,0.12564,55425851,0,MSFT
1986-12-30,0.12564,0.12564,0.12564,0.12564,33760773,0,MSFT
1986-12-31,0.12564,0.12564,0.12564,0.12564,31043069,0,MSFT
1987-01-02,0.12564,0.12564,0.12564,0.12564,16803832,0,MSFT
1987-01-05,0.12564,0.13413,0.12564,0.13413,64459341,0,MSFT
1987-01-06,0.13413,0.13413,0.13413,0.13413,53205755,0,MSFT
1987-01-07,0.13413,0.14252,0.13413,0.14252,81071789,0,MSFT
1987-01-08,0.14252,0.151,0.14252,0.14252,81722507,0,MSFT
1987-01-09,0.14252,0.151,0.14252,0.151,84669876,0,MSFT
1987-01-12,0.151,0.1593,0.151,0.1593,171177073,0,MSFT
1987-01-13,0.1593,0.1593,0.151,0.1593,101435424,0,MSFT
1987-01-14,0.1593,0.1593,0.151,0.1593,92325378,0,MSFT
1987-01-15,0.1593,0.16762,0.1593,0.16762,155521562,0,MSFT
1987-01-16,0.16762,0.16762,0.1593,0.1593,86966531,0,MSFT
1987-01-19,0.1593,0.16762,0.1593,0.16762,117282320,0,MSFT
1987-01-20,0.16762,0.1763,0.16762,0.16762,127272751,0,MSFT
1987-01-21,0.16762,0.18459,0.16762,0.1763,144191422,0,MSFT
1987-01-22,0.1763,0.1928099999999999,0.16762,0.1928099999999999,154220128,0,MSFT
1987-01-23,0.1928099999999999,0.20122,0.1763,0.1763,422507254,0,MSFT
1987-01-26,0.1763,0.18459,0.16762,0.1763,154909128,0,MSFT
1987-01-27,0.1763,0.1928099999999999,0.1763,0.18459,151655535,0,MSFT
1987-01-28,0.18459,0.1928099999999999,0.18459,0.18459,101971311,0,MSFT
1987-01-29,0.18459,0.1928099999999999,0.1763,0.1763,105301462,0,MSFT
1987-01-30,0.1763,0.1928099999999999,0.1763,0.1928099999999999,138449795,0,MSFT
1987-02-02,0.1928099999999999,0.1928099999999999,0.1928099999999999,0.1928099999999999,62354082,0,MSFT
1987-02-03,0.1928099999999999,0.1928099999999999,0.18459,0.18459,78851692,0,MSFT
1987-02-04,0.18459,0.1928099999999999,0.18459,0.18459,42181827,0,MSFT
1987-02-05,0.18459,0.1928099999999999,0.18459,0.18459,56689005,0,MSFT
1987-02-06,0.18459,0.18459,0.1763,0.1763,60631591,0,MSFT
1987-02-09,0.1763,0.1763,0.1763,0.1763,180861286,0,MSFT
1987-02-10,0.1763,0.1763,0.1763,0.1763,59368433,0,MSFT
1987-02-11,0.1763,0.18459,0.1763,0.18459,80153129,0,MSFT
1987-02-12,0.18459,0.20122,0.18459,0.20122,246851738,0,MSFT
1987-02-13,0.20122,0.20122,0.1928099999999999,0.20122,108669879,0,MSFT
1987-02-17,0.20122,0.20122,0.1928099999999999,0.20122,94009584,0,MSFT
1987-02-18,0.20122,0.20122,0.18459,0.18459,170909132,0,MSFT
1987-02-19,0.18459,0.18459,0.1763,0.1763,422315881,0,MSFT
1987-02-20,0.1763,0.1763,0.1763,0.1763,116822996,0,MSFT
1987-02-23,0.1763,0.1928099999999999,0.1763,0.1928099999999999,167349329,0,MSFT
1987-02-24,0.1928099999999999,0.20122,0.1928099999999999,0.20122,160574197,0,MSFT
1987-02-25,0.20122,0.20122,0.1928099999999999,0.1928099999999999,86392361,0,MSFT
1987-02-26,0.1928099999999999,0.20963,0.1928099999999999,0.20122,192995259,0,MSFT
1987-02-27,0.20122,0.20122,0.20122,0.20122,49913886,0,MSFT
1987-03-02,0.20122,0.20122,0.1928099999999999,0.1928099999999999,105684236,0,MSFT
1987-03-03,0.1928099999999999,0.1928099999999999,0.1928099999999999,0.1928099999999999,107789496,0,MSFT
1987-03-04,0.1928099999999999,0.20963,0.1928099999999999,0.20963,130488071,0,MSFT
1987-03-05,0.20963,0.2264,0.20963,0.21811,170373236,0,MSFT
1987-03-06,0.21811,0.21811,0.20963,0.21811,84478487,0,MSFT
1987-03-09,0.21811,0.21811,0.20963,0.20963,50870820,0,MSFT
1987-03-10,0.20963,0.2264,0.20963,0.21811,98488062,0,MSFT
1987-03-11,0.2264,0.2264,0.21811,0.2264,58296664,0,MSFT
1987-03-12,0.2264,0.2264,0.21811,0.2264,94813413,0,MSFT
1987-03-13,0.2264,0.2264,0.20963,0.21811,139712948,0,MSFT
1987-03-16,0.21811,0.21811,0.20963,0.21811,117588544,0,MSFT
1987-03-17,0.21811,0.2264,0.21811,0.21811,72497625,0,MSFT
1987-03-18,0.2264,0.23483,0.2264,0.23483,158622039,0,MSFT
1987-03-19,0.23483,0.23483,0.2264,0.23483,83483275,0,MSFT
1987-03-20,0.23483,0.23483,0.23483,0.23483,50832544,0,MSFT
1987-03-23,0.23483,0.24322,0.23483,0.23483,89684228,0,MSFT
1987-03-24,0.2264,0.23483,0.2264,0.23483,92516771,0,MSFT
1987-03-25,0.23483,0.23483,0.23483,0.23483,44976086,0,MSFT
1987-03-26,0.23483,0.23483,0.23483,0.23483,44363651,0,MSFT
1987-03-27,0.23483,0.24322,0.23483,0.24322,160650745,0,MSFT
1987-03-30,0.24322,0.2516199999999999,0.23483,0.2516199999999999,247387614,0,MSFT
1987-03-31,0.2516199999999999,0.26003,0.2516199999999999,0.2516199999999999,166583762,0,MSFT
1987-04-01,0.2516199999999999,0.26003,0.23483,0.23483,344803918,0,MSFT
1987-04-02,0.24322,0.2516199999999999,0.24322,0.2516199999999999,212593339,0,MSFT
1987-04-03,0.2516199999999999,0.26003,0.2516199999999999,0.26003,206813437,0,MSFT
1987-04-06,0.26003,0.26003,0.2516199999999999,0.26003,131521558,0,MSFT
1987-04-07,0.26003,0.26003,0.24322,0.24322,97990449,0,MSFT
1987-04-08,0.24322,0.2516199999999999,0.24322,0.2516199999999999,141167492,0,MSFT
1987-04-09,0.2516199999999999,0.2516199999999999,0.24322,0.2516199999999999,95119636,0,MSFT
1987-04-10,0.2516199999999999,0.2516199999999999,0.2516199999999999,0.2516199999999999,57645946,0,MSFT
1987-04-13,0.2516199999999999,0.2516199999999999,0.24322,0.24322,66794275,0,MSFT
1987-04-14,0.24322,0.2516199999999999,0.23483,0.24322,116134001,0,MSFT
1987-04-15,0.2516199999999999,0.2516199999999999,0.2516199999999999,0.2516199999999999,127540699,0,MSFT
1987-04-16,0.2516199999999999,0.26003,0.2516199999999999,0.26003,249990490,0,MSFT
1987-04-20,0.26003,0.26003,0.2516199999999999,0.2516199999999999,133320599,0,MSFT
1987-04-21,0.2516199999999999,0.26003,0.24322,0.2516199999999999,150430654,0,MSFT
1987-04-22,0.2516199999999999,0.26003,0.2516199999999999,0.26003,99253612,0,MSFT
1987-04-23,0.26003,0.26003,0.2516199999999999,0.26003,64229678,0,MSFT
1987-04-24,0.26003,0.26003,0.2516199999999999,0.26003,72000019,0,MSFT
1987-04-27,0.26003,0.26003,0.2516199999999999,0.26003,70583745,0,MSFT
1987-04-28,0.26003,0.27674,0.26003,0.27674,147636398,0,MSFT
1987-04-29,0.27674,0.28504,0.26833,0.26833,113186630,0,MSFT
1987-04-30,0.26833,0.27674,0.26833,0.26833,117014383,0,MSFT
1987-05-01,0.26833,0.27674,0.26833,0.27674,50296661,0,MSFT
1987-05-04,0.27674,0.28504,0.27674,0.27674,45894747,0,MSFT
1987-05-05,0.27674,0.30191,0.27674,0.30191,147521563,0,MSFT
1987-05-06,0.30191,0.30191,0.2936,0.2936,204019190,0,MSFT
1987-05-07,0.2936,0.31032,0.2936,0.31032,385033593,0,MSFT
1987-05-08,0.31032,0.33551,0.31032,0.32694,199425882,0,MSFT
1987-05-11,0.32694,0.32694,0.3186199999999999,0.3186199999999999,169301462,0,MSFT
1987-05-12,0.3186199999999999,0.32694,0.30191,0.31032,197320608,0,MSFT
1987-05-13,0.31032,0.3186199999999999,0.31032,0.3186199999999999,97531121,0,MSFT
1987-05-14,0.3186199999999999,0.32694,0.3186199999999999,0.3186199999999999,79693798,0,MSFT
1987-05-15,0.3186199999999999,0.3186199999999999,0.31032,0.31032,112076581,0,MSFT
1987-05-18,0.31032,0.31032,0.2936,0.30191,229397187,0,MSFT
1987-05-19,0.30191,0.30191,0.2936,0.2936,104114861,0,MSFT
1987-05-20,0.2936,0.2936,0.27674,0.28504,303502458,0,MSFT
1987-05-21,0.28504,0.2936,0.28504,0.2936,124019165,0,MSFT
1987-05-22,0.2936,0.2936,0.28504,0.28504,85894758,0,MSFT
1987-05-26,0.28504,0.28504,0.28504,0.28504,62315801,0,MSFT
1987-05-27,0.28504,0.2936,0.28504,0.28504,64803844,0,MSFT
1987-05-28,0.28504,0.30191,0.28504,0.30191,144421089,0,MSFT
1987-05-29,0.30191,0.31032,0.30191,0.30191,106832556,0,MSFT
1987-06-01,0.30191,0.30191,0.2936,0.2936,40306228,0,MSFT
1987-06-02,0.2936,0.30191,0.2936,0.2936,68516765,0,MSFT
1987-06-03,0.2936,0.30191,0.2936,0.2936,28746419,0,MSFT
1987-06-04,0.2936,0.2936,0.2936,0.2936,27100485,0,MSFT
1987-06-05,0.2936,0.2936,0.27674,0.28504,78775135,0,MSFT
1987-06-08,0.28504,0.28504,0.27674,0.28504,148287118,0,MSFT
1987-06-09,0.28504,0.28504,0.28504,0.28504,34334939,0,MSFT
1987-06-10,0.28504,0.28504,0.26833,0.26833,234258433,0,MSFT
1987-06-11,0.27674,0.27674,0.2516199999999999,0.2516199999999999,357129251,0,MSFT
1987-06-12,0.2516199999999999,0.26833,0.2516199999999999,0.26003,260708185,0,MSFT
1987-06-15,0.26003,0.26003,0.2516199999999999,0.26003,166430669,0,MSFT
1987-06-16,0.26003,0.26833,0.26003,0.26003,97722510,0,MSFT
1987-06-17,0.26003,0.26833,0.26003,0.26833,94468915,0,MSFT
1987-06-18,0.26833,0.27674,0.26833,0.27674,74679441,0,MSFT
1987-06-19,0.27674,0.27674,0.26833,0.27674,54239244,0,MSFT
1987-06-22,0.27674,0.27674,0.26833,0.26833,116210548,0,MSFT
1987-06-23,0.26833,0.26833,0.26003,0.26833,133933046,0,MSFT
1987-06-24,0.26833,0.27674,0.26833,0.27674,109894759,0,MSFT
1987-06-25,0.27674,0.27674,0.26833,0.27674,58526331,0,MSFT
1987-06-26,0.27674,0.27674,0.26833,0.27674,29167471,0,MSFT
1987-06-29,0.27674,0.27674,0.26833,0.26833,34066995,0,MSFT
1987-06-30,0.27674,0.27674,0.26833,0.26833,50947379,0,MSFT
1987-07-01,0.26833,0.26833,0.26833,0.26833,29167471,0,MSFT
1987-07-02,0.26833,0.26833,0.26003,0.26003,75598102,0,MSFT
1987-07-06,0.26003,0.26003,0.2516199999999999,0.2516199999999999,87043080,0,MSFT
1987-07-07,0.2516199999999999,0.2516199999999999,0.23483,0.23483,261933075,0,MSFT
1987-07-08,0.23483,0.2516199999999999,0.23483,0.24322,257110103,0,MSFT
